CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Card Type,Point Earned,Balance_per_Product,Age_Group,Credit_Score_Age_Ratio,Is_High_Value_Active
709,France,Female,32,2,0.0,2,0,0,25565.89146954714,0,5,DIAMOND,891,0.0,Adult,21.484848484848484,0
634,Germany,Female,53,3,113781.5,2,1,1,56174.785714949656,1,5,GOLD,559,54181.666666666664,Middle,11.74074074074074,1
678,Spain,Female,49,1,0.0,2,1,1,23502.674224636812,0,1,GOLD,502,0.0,Middle,13.56,0
633,France,Male,35,3,0.0,2,1,1,28198.74405575838,0,2,GOLD,376,0.0,Adult,17.583333333333332,0
710,France,Male,43,9,128284.45,1,1,0,55185.55571052338,1,5,PLATINUM,538,116622.22727272726,Adult,16.136363636363637,0
640,Germany,Male,45,8,120591.19,1,0,0,60350.30442456674,0,5,GOLD,938,109628.35454545454,Adult,13.91304347826087,0
656,France,Male,63,8,0.0,2,0,1,29269.391089920515,0,5,DIAMOND,742,0.0,Senior,10.25,0
551,France,Female,59,2,166968.28,1,1,0,39022.83761985067,1,4,SILVER,654,151789.34545454543,Middle,9.183333333333334,0
786,Spain,Female,39,7,0.0,2,0,0,30855.58492849238,0,3,SILVER,958,0.0,Adult,19.65,0
561,France,Female,49,8,0.0,2,1,1,28697.068512971397,0,1,SILVER,517,0.0,Middle,11.22,0
807,Spain,Male,42,5,0.0,2,1,1,30660.535687471358,0,2,DIAMOND,791,0.0,Adult,18.767441860465116,0
602,Germany,Male,38,2,71667.97,2,0,0,49957.3574447391,0,3,DIAMOND,280,34127.60476190476,Adult,15.435897435897436,0
727,Germany,Female,31,3,82729.47,2,1,0,39487.65383927519,0,4,DIAMOND,303,39394.985714285714,Adult,22.71875,0
678,France,Male,40,1,0.0,2,1,1,26587.85353129739,0,3,PLATINUM,505,0.0,Adult,16.536585365853657,0
730,France,Male,23,8,0.0,2,1,0,19662.82580530716,0,3,SILVER,537,0.0,Young,30.416666666666668,0
596,Spain,Female,30,1,0.0,2,1,0,17769.82773712487,0,1,DIAMOND,951,0.0,Young,19.225806451612904,0
686,Germany,Male,39,3,129626.19,2,1,1,56792.76850006885,0,5,PLATINUM,813,61726.75714285714,Adult,17.15,1
684,Germany,Female,26,2,114035.39,1,0,0,35948.537669753576,0,4,PLATINUM,383,103668.53636363636,Young,25.333333333333332,0
797,Germany,Male,32,1,151922.94,1,1,0,58563.684782851764,0,2,GOLD,848,138111.76363636364,Adult,24.151515151515152,0
658,France,Female,39,4,0.0,1,1,1,23853.5591285027,0,3,GOLD,745,0.0,Adult,16.45,0
653,Spain,Female,27,6,107751.68,2,1,1,27222.44306465431,0,3,GOLD,563,51310.323809523805,Young,23.321428571428573,1
641,France,Male,37,6,0.0,2,1,0,30163.29236398567,0,5,DIAMOND,940,0.0,Adult,16.86842105263158,0
656,Spain,Female,41,6,101179.23,2,1,1,41677.56934478226,0,2,GOLD,239,48180.58571428571,Adult,15.619047619047619,1
750,Spain,Female,36,6,0.0,2,1,1,32309.3979402851,0,3,PLATINUM,371,0.0,Adult,20.27027027027027,0
768,France,Female,40,8,0.0,2,0,1,35145.047921034646,0,5,GOLD,334,0.0,Adult,18.73170731707317,0
568,France,Male,33,7,0.0,2,1,0,23037.40429129646,0,1,PLATINUM,392,0.0,Adult,16.705882352941178,0
706,Germany,Male,36,9,58571.18,2,1,0,52028.87244236611,0,4,PLATINUM,329,27891.038095238095,Adult,19.08108108108108,0
430,Germany,Female,38,8,153058.64,1,1,0,44524.760941804045,0,2,SILVER,393,139144.21818181817,Adult,11.025641025641026,0
745,Germany,Male,35,4,98270.34,1,1,0,55617.952956761044,0,5,DIAMOND,271,89336.67272727271,Adult,20.694444444444443,0
747,France,Male,43,1,130788.71,1,0,1,49495.46763038915,1,4,PLATINUM,292,118898.82727272727,Adult,16.977272727272727,1
657,Germany,Male,40,7,99165.84,1,0,1,52297.04443175965,1,5,SILVER,267,90150.76363636363,Adult,16.024390243902438,1
639,France,Female,42,4,0.0,2,0,0,29051.85199955105,0,2,GOLD,968,0.0,Adult,14.86046511627907,0
704,France,Male,44,3,0.0,2,0,1,33052.18416796481,0,5,DIAMOND,323,0.0,Adult,15.644444444444444,0
651,Spain,Male,23,4,115636.05,2,1,0,23340.340324919616,0,5,PLATINUM,710,55064.78571428571,Young,27.125,0
706,Germany,Female,44,2,185932.18,2,1,0,67915.4284312138,0,5,GOLD,536,88539.13333333333,Adult,15.688888888888888,0
632,Germany,Male,30,2,72549.0,2,0,1,40881.41703078299,0,3,DIAMOND,845,34547.142857142855,Young,20.387096774193548,0
751,France,Male,42,4,0.0,2,1,1,37573.6580705715,0,2,DIAMOND,997,0.0,Adult,17.46511627906977,0
767,France,Female,35,2,0.0,2,0,0,33496.03565943313,0,4,PLATINUM,348,0.0,Adult,21.305555555555557,0
741,France,Male,39,5,0.0,1,0,1,28724.155175890886,0,1,SILVER,933,0.0,Adult,18.525,0
651,Germany,Male,29,3,121890.06,1,1,0,36772.53668245913,1,1,GOLD,499,110809.14545454545,Young,21.7,0
601,France,Male,46,2,99786.07,1,1,1,47153.68471478252,1,1,SILVER,284,90714.60909090909,Middle,12.787234042553191,1
520,France,Male,34,3,0.0,2,1,1,20001.69660654432,0,5,DIAMOND,867,0.0,Adult,14.857142857142858,0
626,Germany,Male,27,4,115084.53,2,0,1,41229.70865953996,0,3,GOLD,258,54802.15714285714,Young,22.357142857142858,1
811,France,Male,30,6,0.0,2,1,1,30466.186085146735,0,2,SILVER,227,0.0,Young,26.161290322580644,0
730,France,Female,32,9,127661.69,1,0,0,49547.726603211224,0,3,DIAMOND,542,116056.08181818182,Adult,22.12121212121212,0
604,Germany,Female,47,4,118907.6,1,0,1,51944.039795201825,1,3,PLATINUM,808,108097.81818181818,Middle,12.583333333333334,1
499,Germany,Female,44,6,77627.33,2,1,0,36509.31424943819,0,4,PLATINUM,545,36965.39523809524,Adult,11.088888888888889,0
754,Spain,Male,40,2,160625.17,1,0,1,55865.268243241924,0,1,DIAMOND,816,146022.8818181818,Adult,18.390243902439025,1
716,Spain,Female,29,8,0.0,2,0,0,21834.09379429853,0,1,DIAMOND,785,0.0,Young,23.866666666666667,0
636,France,Female,20,10,124266.86,1,0,0,24776.409512762657,0,5,DIAMOND,606,112969.87272727271,Young,30.285714285714285,0
470,France,Female,25,8,127974.06,2,1,1,22793.24418133513,0,3,DIAMOND,360,60940.02857142857,Young,18.076923076923077,1
444,France,Male,43,3,0.0,2,1,1,20149.50727099028,0,4,PLATINUM,979,0.0,Adult,10.090909090909092,0
809,Spain,Female,48,2,0.0,1,1,0,30162.86880178702,1,1,GOLD,994,0.0,Middle,16.510204081632654,0
850,Germany,Female,30,3,104911.35,2,1,1,50291.68565018878,0,3,PLATINUM,334,49957.78571428572,Young,27.419354838709676,1
637,France,Male,27,1,0.0,2,1,0,18675.38803981935,0,4,GOLD,304,0.0,Young,22.75,0
512,France,Male,43,1,0.0,2,1,1,24162.912227935172,0,4,GOLD,574,0.0,Adult,11.636363636363637,0
774,Spain,Female,43,1,110646.54,1,0,0,44113.223828090304,0,4,GOLD,597,100587.76363636363,Adult,17.59090909090909,0
641,France,Male,57,5,0.0,2,1,1,27460.268163076576,0,3,SILVER,720,0.0,Middle,11.051724137931034,0
586,Germany,Male,42,6,126704.49,2,1,0,54197.03629388432,0,4,GOLD,233,60335.47142857143,Adult,13.627906976744185,0
611,France,Male,30,9,0.0,2,1,1,25831.63006195056,0,4,GOLD,973,0.0,Young,19.70967741935484,0
660,Spain,Male,31,1,84560.04,1,1,1,28847.412351796436,0,1,PLATINUM,357,76872.76363636363,Adult,20.625,1
532,France,Male,43,9,0.0,2,0,0,29456.386121516683,1,3,PLATINUM,559,0.0,Adult,12.090909090909092,0
557,Germany,Female,38,2,129893.56,1,0,0,43387.930914043034,0,2,PLATINUM,823,118085.05454545454,Adult,14.282051282051283,0
730,Spain,Male,25,5,167385.81,1,1,1,39038.24840464558,0,5,PLATINUM,452,152168.91818181815,Young,28.076923076923077,1
535,France,Female,27,6,0.0,2,0,1,19708.976754696447,0,3,SILVER,786,0.0,Young,19.107142857142858,0
773,Germany,Female,36,4,105858.71,1,0,1,52483.733513528,0,2,DIAMOND,564,96235.1909090909,Adult,20.89189189189189,1
510,Germany,Female,44,4,123070.89,1,1,0,46197.53588126199,1,3,DIAMOND,875,111882.62727272726,Adult,11.333333333333334,0
539,France,Male,39,1,0.0,1,1,1,23033.913868208332,0,5,PLATINUM,445,0.0,Adult,13.475,0
690,Spain,Female,48,2,0.0,2,1,1,25711.4756616517,0,3,GOLD,712,0.0,Middle,14.081632653061224,0
821,France,Female,40,1,0.0,2,1,0,32959.051028462134,0,5,SILVER,935,0.0,Adult,20.024390243902438,0
687,Germany,Male,35,1,125141.24,2,1,1,50032.79691247177,0,3,SILVER,299,59591.066666666666,Adult,19.083333333333332,1
557,France,Female,46,4,96173.17,2,1,1,36018.94028510291,0,5,GOLD,689,45796.747619047615,Middle,11.851063829787234,1
532,Spain,Female,37,5,0.0,2,0,1,21613.976041271144,0,5,DIAMOND,527,0.0,Adult,14.0,0
540,Spain,Male,39,2,0.0,2,1,0,22052.51225783243,0,4,DIAMOND,868,0.0,Adult,13.5,0
705,France,Female,55,8,0.0,2,1,1,32047.641807734504,0,3,GOLD,761,0.0,Middle,12.589285714285714,0
542,Germany,Female,35,9,127543.11,2,1,0,53597.97234141324,1,4,SILVER,732,60734.81428571428,Adult,15.055555555555555,0
706,France,Male,38,1,0.0,2,1,0,28869.712427985432,0,1,SILVER,884,0.0,Adult,18.102564102564102,0
765,France,Female,56,1,0.0,1,1,0,28782.662639688297,1,3,PLATINUM,944,0.0,Middle,13.421052631578947,0
529,France,Male,67,8,103101.56,2,1,1,33517.46350947103,1,5,PLATINUM,572,49095.98095238095,Senior,7.779411764705882,1
714,France,Male,54,7,126113.28,1,1,0,55746.22298588488,0,3,GOLD,699,114648.43636363636,Middle,12.981818181818182,0
582,France,Male,41,1,40488.76,1,1,0,27413.659458775328,0,4,GOLD,734,36807.96363636364,Adult,13.857142857142858,0
609,Germany,Female,40,10,137389.77,2,1,0,64716.57867773581,0,1,GOLD,988,65423.69999999999,Adult,14.853658536585366,0
518,France,Female,28,9,85146.36,1,0,0,26086.356562845904,0,4,SILVER,275,77405.78181818181,Young,17.862068965517242,0
791,Germany,Male,35,5,129828.58,1,1,1,61889.47770342007,1,4,DIAMOND,249,118025.98181818181,Adult,21.97222222222222,1
747,France,Male,42,4,80214.36,1,1,0,40943.06424801982,1,5,SILVER,387,72922.14545454545,Adult,17.372093023255815,0
565,France,Female,40,2,0.0,2,1,1,23682.80407024902,0,3,SILVER,520,0.0,Adult,13.78048780487805,0
735,France,Male,34,1,141796.43,1,1,0,39766.223337691015,0,4,GOLD,602,128905.84545454544,Adult,21.0,0
697,France,Female,49,7,195238.29,4,0,1,71181.97635435453,1,2,GOLD,503,47619.09512195123,Middle,13.94,1
813,Germany,Male,27,6,111348.15,1,1,0,49604.88140495984,0,1,SILVER,822,101225.5909090909,Young,29.035714285714285,0
772,France,Male,43,6,0.0,2,1,1,37273.48544505985,0,5,PLATINUM,807,0.0,Adult,17.545454545454547,0
606,France,Female,71,8,0.0,2,1,1,23300.296401454176,0,4,GOLD,814,0.0,Senior,8.416666666666666,0
667,Germany,Female,42,10,64404.26,2,0,0,52503.02054507697,0,5,DIAMOND,577,30668.69523809524,Adult,15.511627906976743,0
637,Germany,Male,40,9,154309.67,1,1,1,73196.00705340374,1,3,PLATINUM,659,140281.5181818182,Adult,15.536585365853659,1
542,France,Male,67,10,129431.36,1,0,1,35584.267293269266,0,5,GOLD,521,117664.87272727271,Senior,7.970588235294118,1
762,Spain,Female,43,5,134204.67,1,1,1,52466.72846766951,0,4,DIAMOND,672,122004.24545454545,Adult,17.318181818181817,1
698,France,Female,39,4,0.0,2,0,1,26666.295024330775,0,5,SILVER,639,0.0,Adult,17.45,0
850,France,Female,32,8,0.0,2,1,1,32194.903747420358,0,2,SILVER,341,0.0,Adult,25.757575757575758,0
621,France,Female,50,5,0.0,2,1,0,28932.006141481605,1,5,DIAMOND,344,0.0,Middle,12.176470588235293,0
671,Germany,Female,48,9,116711.06,2,0,0,62000.65104637016,0,1,SILVER,489,55576.695238095235,Middle,13.693877551020408,0
775,France,Male,31,9,0.0,2,1,0,34422.685618015756,0,3,SILVER,246,0.0,Adult,24.21875,0
504,Spain,Male,34,0,54980.81,1,1,1,24867.398236597484,0,1,PLATINUM,475,49982.55454545454,Adult,14.4,0
751,Spain,Female,37,3,99773.85,2,1,0,40575.4679251052,0,2,PLATINUM,403,47511.357142857145,Adult,19.763157894736842,0
691,Germany,Male,30,7,101231.77,2,0,0,48094.350951557855,0,2,GOLD,368,48205.60476190476,Young,22.29032258064516,0
841,Germany,Male,32,2,117070.21,1,1,0,52094.158932702034,0,3,SILVER,697,106427.46363636364,Adult,25.484848484848484,0
709,Germany,Male,23,8,73314.04,2,1,0,36229.88556334312,0,3,DIAMOND,706,34911.44761904761,Young,29.541666666666668,0
673,France,Male,37,2,0.0,1,1,1,25560.12541579649,0,2,GOLD,307,0.0,Adult,17.710526315789473,0
541,France,Male,37,9,212314.03,1,0,1,48621.904673009354,0,1,DIAMOND,369,193012.75454545452,Adult,14.236842105263158,1
661,France,Female,31,3,136067.82,2,1,0,42247.1886915438,0,3,GOLD,796,64794.2,Adult,20.65625,0
784,Spain,Female,42,2,109052.04,2,1,0,51411.4962876008,0,5,GOLD,985,51929.54285714285,Adult,18.232558139534884,0
742,France,Female,35,2,79126.17,1,1,1,40488.90920988418,0,3,DIAMOND,974,71932.8818181818,Adult,20.61111111111111,1
850,Spain,Female,55,7,0.0,1,0,0,27295.352456507546,1,3,SILVER,987,0.0,Middle,15.178571428571429,0
443,France,Female,35,9,108308.0,1,1,0,31049.318022110052,1,4,PLATINUM,476,98461.81818181818,Adult,12.305555555555555,0
778,Germany,Female,48,3,102290.56,2,1,0,69115.87995475004,0,1,PLATINUM,434,48709.79047619047,Middle,15.877551020408163,0
529,France,Male,39,6,102025.08,2,1,0,36486.13385670374,0,1,SILVER,540,48583.37142857143,Adult,13.225,0
678,Germany,Female,37,2,113383.07,1,1,1,47960.478358527376,0,2,DIAMOND,767,103075.51818181817,Adult,17.842105263157894,1
516,Spain,Female,65,9,102541.1,1,1,0,27087.311681566298,0,4,PLATINUM,933,93219.18181818181,Senior,7.818181818181818,0
469,Spain,Male,35,5,0.0,2,1,0,17266.035539527977,0,4,SILVER,698,0.0,Adult,13.027777777777779,0
786,Spain,Male,40,6,0.0,2,0,0,32464.282959956803,0,5,PLATINUM,326,0.0,Adult,19.170731707317074,0
703,France,Female,41,6,109941.51,1,1,0,50855.214421162884,0,5,SILVER,500,99946.82727272726,Adult,16.738095238095237,0
579,Germany,Male,41,0,141749.68,1,0,1,48307.7442596124,0,2,PLATINUM,602,128863.34545454544,Adult,13.785714285714286,1
565,France,Male,38,5,0.0,2,0,1,25537.115310186346,0,5,PLATINUM,441,0.0,Adult,14.487179487179487,0
443,France,Male,44,2,0.0,1,1,0,19497.24536182998,0,3,PLATINUM,351,0.0,Adult,9.844444444444445,0
589,France,Male,37,7,85146.48,2,1,0,36874.999302522854,1,2,SILVER,806,40545.94285714285,Adult,15.5,0
691,France,Female,44,6,134066.1,2,1,1,47847.669187330604,0,4,PLATINUM,335,63841.0,Adult,15.355555555555556,1
711,France,Female,28,8,0.0,2,0,0,23587.238107647776,0,2,GOLD,459,0.0,Young,24.517241379310345,0
775,Spain,Male,27,4,0.0,1,1,1,21535.31770284149,0,1,DIAMOND,923,0.0,Young,27.678571428571427,0
621,France,Male,35,7,87619.29,1,1,0,41088.02633224753,0,2,DIAMOND,270,79653.9,Adult,17.25,0
350,France,Male,51,10,0.0,1,1,1,21631.895605323392,1,4,GOLD,383,0.0,Middle,6.730769230769231,0
668,Spain,Female,30,8,0.0,2,1,0,23359.7011081149,0,5,PLATINUM,443,0.0,Young,21.548387096774192,0
633,Spain,Male,27,3,0.0,2,1,0,18357.90153707252,0,1,SILVER,612,0.0,Young,22.607142857142858,0
697,Germany,Male,43,8,103409.16,1,1,0,65486.23189463413,1,2,GOLD,593,94008.32727272727,Adult,15.840909090909092,0
734,Germany,Female,30,7,123040.38,1,1,1,54086.76546262488,0,2,PLATINUM,645,111854.8909090909,Young,23.677419354838708,1
434,France,Male,41,4,108128.52,1,0,1,31107.15121844951,0,1,PLATINUM,695,98298.65454545454,Adult,10.333333333333334,1
646,Germany,Male,48,8,169023.33,2,1,1,75511.84602794953,0,4,PLATINUM,593,80487.29999999999,Middle,13.183673469387756,1
764,France,Male,30,5,0.0,2,0,1,30725.288540440462,0,3,DIAMOND,876,0.0,Young,24.64516129032258,0
727,Spain,Female,41,10,0.0,2,0,1,29989.65560065585,0,5,DIAMOND,408,0.0,Adult,17.30952380952381,0
724,France,Female,29,6,0.0,2,0,1,23203.835141199193,0,5,SILVER,957,0.0,Young,24.133333333333333,0
749,Spain,Male,42,9,222267.63,1,0,0,59503.71707634887,1,4,GOLD,763,202061.4818181818,Adult,17.41860465116279,0
706,Germany,Female,47,10,144090.42,1,1,0,65181.02881176234,1,5,DIAMOND,240,130991.29090909091,Middle,14.708333333333334,0
728,France,Male,30,10,114835.43,1,0,1,44708.17113413366,0,5,PLATINUM,548,104395.84545454544,Young,23.483870967741936,1
636,France,Male,44,2,0.0,2,0,0,29407.45002234385,0,1,SILVER,663,0.0,Adult,14.133333333333333,0
634,France,Male,34,3,145030.92,1,1,1,41465.26862381112,0,5,DIAMOND,529,131846.29090909092,Adult,18.114285714285714,1
627,France,Male,43,8,71240.3,1,0,1,45029.764841487784,0,2,DIAMOND,415,64763.90909090909,Adult,14.25,0
518,France,Male,59,5,138772.15,1,0,1,35918.68877224608,0,4,PLATINUM,968,126156.49999999999,Middle,8.633333333333333,1
687,Spain,Female,29,7,93617.07,1,0,1,25618.808499567065,0,2,PLATINUM,856,85106.42727272728,Young,22.9,1
622,Spain,Female,23,8,0.0,2,1,1,16873.473532276304,0,3,SILVER,390,0.0,Young,25.916666666666668,0
693,Spain,Female,45,4,0.0,2,1,1,26307.34673348548,0,5,SILVER,898,0.0,Adult,15.065217391304348,0
450,Spain,Male,25,9,74237.2,2,0,1,20980.313207602518,0,3,SILVER,547,35351.04761904762,Young,17.307692307692307,0
664,Germany,Female,49,5,127421.78,2,1,0,67661.60381993596,1,2,PLATINUM,923,60677.038095238095,Middle,13.28,0
663,Spain,Female,28,8,61274.7,2,1,0,25083.547873295916,0,4,PLATINUM,244,29178.42857142857,Young,22.862068965517242,0
660,France,Male,34,8,106486.66,2,0,1,42759.17980007692,0,5,SILVER,322,50707.933333333334,Adult,18.857142857142858,1
579,France,Female,29,10,73194.52,2,1,1,25363.805151644818,0,1,PLATINUM,853,34854.53333333333,Young,19.3,0
655,Germany,Female,44,6,146498.76,1,1,0,53245.786656846394,1,1,PLATINUM,472,133180.69090909092,Adult,14.555555555555555,0
683,France,Male,47,1,0.0,2,1,0,28517.830581343966,0,5,PLATINUM,745,0.0,Middle,14.229166666666666,0
655,France,Female,32,2,0.0,1,1,1,23566.36678467782,0,2,DIAMOND,506,0.0,Adult,19.848484848484848,0
575,Spain,Female,30,8,0.0,2,1,0,20534.468446128783,0,3,GOLD,597,0.0,Young,18.548387096774192,0
574,Spain,Male,30,5,120355.0,1,1,0,32180.011412890333,0,3,SILVER,420,109413.63636363635,Young,18.516129032258064,0
795,France,Male,32,2,117265.21,1,1,1,45297.53267993086,0,2,PLATINUM,333,106604.73636363636,Adult,24.09090909090909,1
776,France,Female,43,4,0.0,2,0,1,32172.779077075418,0,1,DIAMOND,228,0.0,Adult,17.636363636363637,0
707,Spain,Female,52,7,0.0,1,1,0,29111.43548644488,1,1,SILVER,533,0.0,Middle,13.339622641509434,0
705,Germany,Female,37,3,109974.22,1,1,1,51149.19445720947,1,3,SILVER,637,99976.56363636363,Adult,18.55263157894737,1
678,Germany,Female,44,2,98009.13,2,0,1,51333.235964491076,0,3,SILVER,985,46671.014285714286,Adult,15.066666666666666,1
663,France,Male,34,10,0.0,1,1,1,26283.572146307633,0,3,PLATINUM,664,0.0,Adult,18.942857142857143,0
748,France,Male,66,8,0.0,1,1,1,29064.014114971968,0,4,GOLD,671,0.0,Senior,11.164179104477611,0
677,Spain,Female,34,10,171671.9,1,1,1,44808.493062451715,0,1,DIAMOND,392,156065.36363636362,Adult,19.34285714285714,1
634,Spain,Male,63,10,0.0,2,1,0,21815.695260802146,1,3,DIAMOND,350,0.0,Senior,9.90625,0
350,France,Female,60,3,0.0,1,0,0,14036.530955674138,1,1,SILVER,958,0.0,Middle,5.737704918032787,0
727,France,Male,61,0,128213.96,2,1,1,42597.24839779688,1,1,SILVER,708,61054.26666666667,Senior,11.725806451612904,1
773,Germany,Male,51,8,116197.65,2,1,1,74333.28723114308,0,3,GOLD,345,55332.21428571428,Middle,14.865384615384615,1
675,France,Male,39,1,0.0,2,1,0,25734.675312068077,0,1,DIAMOND,791,0.0,Adult,16.875,0
649,Spain,Female,36,6,86607.39,1,0,0,36366.35123292434,0,3,PLATINUM,998,78733.9909090909,Adult,17.54054054054054,0
552,France,Male,29,10,0.0,2,1,0,19620.84786588213,0,3,DIAMOND,333,0.0,Young,18.4,0
761,Germany,Male,62,5,98854.34,1,0,0,51759.57013694214,1,3,DIAMOND,327,89867.5818181818,Senior,12.079365079365079,0
622,France,Male,31,7,0.0,1,1,0,25855.956350861656,0,2,PLATINUM,978,0.0,Adult,19.4375,0
615,France,Male,59,8,0.0,2,1,1,28424.103384993592,0,2,DIAMOND,948,0.0,Middle,10.25,0
681,Germany,Male,31,4,97338.19,2,0,0,48986.08024819145,0,4,SILVER,675,46351.51904761905,Adult,21.28125,0
768,France,Male,30,6,0.0,2,1,1,30195.886637421725,0,2,GOLD,297,0.0,Young,24.774193548387096,0
617,Spain,Male,34,9,0.0,2,1,0,25509.778784181573,0,1,PLATINUM,561,0.0,Adult,17.62857142857143,0
452,France,Female,33,6,131698.57,2,1,0,31814.229742556625,0,3,GOLD,475,62713.60476190476,Adult,13.294117647058824,0
807,Germany,Male,37,10,130110.45,2,0,1,69154.01065306409,0,4,DIAMOND,539,61957.35714285714,Adult,21.236842105263158,1
567,Spain,Male,44,9,0.0,2,1,0,24072.238744086695,0,1,DIAMOND,240,0.0,Adult,12.6,0
603,Spain,Male,24,1,165149.13,2,1,0,28225.642916725443,0,1,PLATINUM,872,78642.44285714286,Young,24.12,0
617,Spain,Female,37,9,101707.8,1,1,0,40462.57522618694,0,5,GOLD,425,92461.63636363635,Adult,16.236842105263158,0
701,France,Female,34,3,105588.66,1,0,1,38429.08315553384,0,4,SILVER,316,95989.6909090909,Adult,20.02857142857143,1
820,Germany,Male,39,9,111336.89,1,1,0,63954.60377245512,1,5,PLATINUM,753,101215.35454545454,Adult,20.5,0
438,France,Male,60,7,78391.17,1,0,1,24419.92016463873,0,4,GOLD,262,71264.7,Middle,7.180327868852459,1
600,Spain,Female,27,6,0.0,2,1,1,19818.26936292022,0,2,SILVER,292,0.0,Young,21.428571428571427,0
782,France,Male,34,9,0.0,1,1,0,29462.979469588314,1,2,GOLD,441,0.0,Adult,22.34285714285714,0
638,Germany,Female,41,9,144326.09,1,1,0,57724.58004110902,1,2,GOLD,527,131205.53636363635,Adult,15.19047619047619,0
850,Germany,Male,27,1,101278.25,2,1,1,44240.73110948991,0,4,SILVER,859,48227.73809523809,Young,30.357142857142858,1
741,Germany,Female,19,8,108711.57,2,1,0,37428.92933468154,0,3,SILVER,812,51767.41428571429,Young,37.05,0
689,Spain,Male,73,1,108555.07,1,0,1,29727.5739349923,0,1,PLATINUM,623,98686.42727272728,Senior,9.31081081081081,1
743,Germany,Female,35,1,146781.24,1,1,0,57883.97852942668,0,2,DIAMOND,273,133437.49090909088,Adult,20.63888888888889,0
493,France,Female,36,2,0.0,2,0,1,17823.833775282255,0,2,PLATINUM,229,0.0,Adult,13.324324324324325,0
416,Spain,Male,35,8,0.0,1,0,0,16319.860976103035,0,2,DIAMOND,244,0.0,Adult,11.555555555555555,0
725,France,Female,25,9,0.0,2,1,1,23450.208905452786,0,2,SILVER,922,0.0,Young,27.884615384615383,0
497,France,Male,34,2,0.0,2,1,1,17518.813045692314,0,5,DIAMOND,502,0.0,Adult,14.2,0
537,Germany,Male,66,8,103291.25,2,1,1,40383.22985560728,0,4,GOLD,458,49186.30952380952,Senior,8.014925373134329,1
706,Spain,Female,29,1,209490.21,1,1,1,35219.89925007201,1,2,DIAMOND,243,190445.64545454542,Young,23.533333333333335,1
651,Spain,Male,38,2,0.0,3,1,0,23817.317440863204,1,2,PLATINUM,431,0.0,Adult,16.692307692307693,0
720,France,Male,33,2,0.0,2,0,1,26737.398187974635,0,2,GOLD,633,0.0,Adult,21.176470588235293,0
797,France,Male,45,8,0.0,1,0,0,39953.14975077933,0,2,DIAMOND,456,0.0,Adult,17.32608695652174,0
543,Spain,Male,23,5,0.0,2,1,0,14198.772157312642,0,2,PLATINUM,710,0.0,Young,22.625,0
454,France,Male,34,4,0.0,2,1,0,18500.68757276202,0,2,PLATINUM,731,0.0,Adult,12.971428571428572,0
691,France,Male,37,9,149405.18,1,1,1,49846.79197739975,0,5,DIAMOND,562,135822.8909090909,Adult,18.18421052631579,1
510,France,Female,52,6,191665.21,1,1,1,44705.57607866441,1,4,SILVER,297,174241.09999999998,Middle,9.622641509433961,1
792,Spain,Female,40,7,0.0,1,1,0,30604.299916414922,0,1,DIAMOND,538,0.0,Adult,19.317073170731707,0
721,France,Male,41,6,135071.12,1,1,1,56602.74255017142,0,3,SILVER,330,122791.92727272726,Adult,17.166666666666668,1
765,France,Male,41,2,0.0,2,0,1,35626.04019173794,0,4,DIAMOND,547,0.0,Adult,18.214285714285715,0
850,Spain,Male,39,8,0.0,2,1,1,29615.06786266488,0,3,DIAMOND,995,0.0,Adult,21.25,0
681,Germany,Male,38,6,181804.34,2,1,1,65695.65392308535,0,1,SILVER,309,86573.49523809523,Adult,17.46153846153846,1
586,France,Female,60,3,47020.65,2,0,1,23804.80546848058,1,3,PLATINUM,850,22390.785714285714,Middle,9.60655737704918,0
753,France,Female,36,7,128518.98,1,1,1,54479.14704354697,1,4,PLATINUM,358,116835.43636363636,Adult,20.35135135135135,1
593,Germany,Female,38,5,142658.04,2,0,1,51616.906068000455,0,1,GOLD,698,67932.4,Adult,15.205128205128204,1
674,France,Female,21,9,120150.39,2,1,1,28755.286463599787,0,3,DIAMOND,515,57214.47142857143,Young,30.636363636363637,1
610,France,Female,35,7,81905.95,1,1,1,38421.471003982166,0,3,GOLD,402,74459.95454545453,Adult,16.944444444444443,1
652,France,Male,26,3,137998.2,2,0,1,36189.38218398924,0,1,PLATINUM,443,65713.42857142858,Young,24.14814814814815,1
850,Germany,Female,26,8,123126.29,1,1,0,50980.349633192236,0,5,DIAMOND,240,111932.99090909089,Young,31.48148148148148,0
740,France,Female,51,4,0.0,2,1,1,30968.994972263048,0,4,SILVER,850,0.0,Middle,14.23076923076923,0
637,Germany,Male,43,1,135645.29,2,0,1,57286.99320453989,1,5,GOLD,823,64592.99523809524,Adult,14.477272727272727,1
685,Spain,Male,31,7,122449.31,2,1,1,38395.06063189864,0,5,GOLD,946,58309.195238095235,Adult,21.40625,1
558,Spain,Male,40,4,161766.87,1,0,0,39497.05551792944,0,2,DIAMOND,628,147060.7909090909,Adult,13.609756097560975,0
677,France,Female,37,3,0.0,2,1,1,27039.660620067843,0,3,PLATINUM,654,0.0,Adult,17.81578947368421,0
592,Germany,Male,36,10,123187.51,1,0,1,49543.313559223425,0,3,PLATINUM,416,111988.64545454545,Adult,16.0,1
